"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000037820",6508.67358955447,2.32174681814922,0.313050532972639,7.41652408671078,1.20234023615703e-13,7.91765092314124e-12
"ENSMUSG00000031165",170.416820577316,2.27466741544384,0.306807200772378,7.41399618300169,1.2254944823066e-13,8.00607764373554e-12
"ENSMUSG00000024621",2481.53237945928,1.83456820432673,0.247671220678678,7.40727242874478,1.28923450586347e-13,8.38919670752189e-12
"ENSMUSG00000018819",1692.87068147821,1.28714661444514,0.173960028230318,7.39909407660588,1.37116689217527e-13,8.88721281333918e-12
"ENSMUSG00000029468",587.493282594367,1.41261404929056,0.191150771846486,7.39005150565144,1.46771948717062e-13,9.47571212442744e-12
"ENSMUSG00000061353",4826.94500699251,2.02046356289131,0.273602778802254,7.38466024261984,1.52843176915407e-13,9.82912977171228e-12
"ENSMUSG00000068227",218.660699758877,3.19140602913708,0.432205223184837,7.3840061571219,1.53596338948342e-13,9.83913045955861e-12
"ENSMUSG00000035493",3612.57844742959,1.40613644732457,0.19061116032811,7.37698907505785,1.61909287837575e-13,1.03314442080232e-11
"ENSMUSG00000095675",417.334060403003,1.99498971083569,0.270536844208149,7.37418859407097,1.65348983743943e-13,1.04697704591405e-11
"ENSMUSG00000096596",417.334060403003,1.99498971083569,0.270536844208149,7.37418859407097,1.65348983743943e-13,1.04697704591405e-11
"ENSMUSG00000075602",11346.2705816804,3.33812529505928,0.452855685839447,7.3712783110396,1.68999613359636e-13,1.06599258036003e-11
"ENSMUSG00000024737",380.689384903951,2.85500178378469,0.387594333770931,7.36595335645956,1.75885316542852e-13,1.10519082681106e-11
"ENSMUSG00000095788",43.1078731145163,5.34064479337899,0.725405834277328,7.3622854146183,1.80787904101628e-13,1.13167728715783e-11
"ENSMUSG00000019888",3218.52943326782,2.27283414235909,0.30878261926339,7.36062848284985,1.83046355155108e-13,1.13716684713907e-11
"ENSMUSG00000022221",712.224071543637,2.46159157421521,0.335196721890467,7.34372209946489,2.07734225196654e-13,1.28087211588484e-11
"ENSMUSG00000052384",343.802021281726,2.12628569083239,0.289763927258553,7.33799307232306,2.1682038881963e-13,1.33190823176775e-11
"ENSMUSG00000009356",280.114498519355,2.65440760967054,0.361767302631655,7.33733422108966,2.17890025785835e-13,1.33350315781123e-11
"ENSMUSG00000056054",358.578711208753,9.02742942583814,1.23262865545406,7.32372185726344,2.41186329459914e-13,1.47061131181428e-11
"ENSMUSG00000026288",596.924823485045,1.76699193625736,0.241393384781311,7.31996834900077,2.48029449191959e-13,1.50675602289566e-11
"ENSMUSG00000025930",73.6508762011215,2.83126694616932,0.386941260438427,7.31704585590415,2.53489250594874e-13,1.53426232814096e-11
"ENSMUSG00000024675",177.466638694629,4.10989630810705,0.561925345169181,7.31395432407426,2.59393348083966e-13,1.5528700689114e-11
"ENSMUSG00000040829",197.295371499801,2.2235124301645,0.303997388954863,7.31424844735965,2.58825877207089e-13,1.5528700689114e-11
"ENSMUSG00000025877",251.408354456643,4.13834193569103,0.565922787060811,7.31255575903563,2.62108454444636e-13,1.56343894402973e-11
"ENSMUSG00000052142",181.054870461453,2.00414511436975,0.274260348116875,7.30745486225259,2.72249733740637e-13,1.61806764136177e-11
"ENSMUSG00000052270",53.5855515120549,5.00427005034217,0.68537905952581,7.3014633009133,2.8465472450207e-13,1.68526762796426e-11
"ENSMUSG00000029299",178.915380662359,1.95637663275715,0.268081732191934,7.29768722680619,2.92756199820271e-13,1.71517626962318e-11
"ENSMUSG00000024397",292.961690436658,2.89078085033538,0.396098018861665,7.29814518800955,2.91761715624528e-13,1.71517626962318e-11
"ENSMUSG00000044811",176.209634995225,3.11695083152789,0.428402118214789,7.2757596169614,3.4447651665467e-13,2.0039282309844e-11
"ENSMUSG00000050075",103.102329921843,4.04246643541014,0.556234654495377,7.26755588264726,3.66049925248605e-13,2.11448418223431e-11
"ENSMUSG00000073399",1074.11044385578,3.12232524484991,0.430684899910791,7.24967428738887,4.17775058430958e-13,2.40483593949261e-11
"ENSMUSG00000025017",416.98783227877,2.25941478998801,0.311680671270722,7.24913348260058,4.19446364081167e-13,2.40604372538964e-11
"ENSMUSG00000041268",337.828643770982,1.32567836059516,0.183236179782261,7.23480680600555,4.66192294848045e-13,2.66490407989006e-11
"ENSMUSG00000034595",785.202369571082,1.09963900909682,0.152049943003065,7.23209089972925,4.7561366080698e-13,2.70935214459007e-11
"ENSMUSG00000045322",141.206039087154,2.47257862004212,0.3419149422828,7.23156058502128,4.77474995710434e-13,2.71057615668306e-11
"ENSMUSG00000001128",415.553640542109,2.07579501723234,0.288042339570125,7.20656213364415,5.73821464199195e-13,3.2463308471173e-11
"ENSMUSG00000049625",349.711143805903,2.4915936491419,0.345846821754074,7.20432715415737,5.83311630655368e-13,3.28871896420525e-11
"ENSMUSG00000034947",632.87534689948,1.2078091989789,0.168114105054791,7.1844608076476,6.74729331240872e-13,3.79114982260016e-11
"ENSMUSG00000031903",403.016604986742,1.44244416068778,0.2011054804088,7.17257509718595,7.36000172865282e-13,4.12135062785073e-11
"ENSMUSG00000024053",412.677794767296,1.97047644967997,0.274779430024158,7.17112066760868,7.43863005795414e-13,4.15125988624064e-11
"ENSMUSG00000001741",274.426090005601,1.56803251311112,0.218811436887311,7.16613599095675,7.71441448486948e-13,4.2906218129867e-11
"ENSMUSG00000020437",386.317887590192,2.19006206577975,0.306064976773141,7.15554614863056,8.33404455155398e-13,4.60292326029198e-11
"ENSMUSG00000095028",42.976042480387,5.43246145528315,0.759289439790088,7.15466483609333,8.38776029938403e-13,4.60292326029198e-11
"ENSMUSG00000024401",146.166530194292,3.8281231384835,0.535470282539073,7.14908607127821,8.73575457415403e-13,4.76214329649993e-11
"ENSMUSG00000028864",586.08051926087,2.3589017882257,0.330249599029026,7.14278471544296,9.1458812934971e-13,4.96926216946676e-11
"ENSMUSG00000027931",327.066713007752,1.40229431253475,0.196428241955789,7.13896483811313,9.40363829097026e-13,5.09250319685011e-11
"ENSMUSG00000140700",249.295906388817,3.60348006829177,0.505271029188247,7.1317765320545,9.90816483720032e-13,5.34813500704357e-11
"ENSMUSG00000037306",460.09225158154,1.45199459066423,0.203661290838426,7.12945785959966,1.00765021919015e-12,5.42122403873445e-11
"ENSMUSG00000051439",1276.51071276269,1.86014412300703,0.260994440580465,7.12714078840138,1.02475262687255e-12,5.49527768605956e-11
"ENSMUSG00000030187",159.408605767143,3.7200674751709,0.52247741783137,7.12005408886697,1.0788471716396e-12,5.76657824243596e-11
"ENSMUSG00000143161",474.738032056076,2.38973766317551,0.336027155430082,7.11173970483688,1.14589226553025e-12,6.10512115450632e-11
"ENSMUSG00000112148",702.701880156283,2.6362281100009,0.370805520724078,7.10946294664948,1.16495370549298e-12,6.1866557592035e-11
"ENSMUSG00000023224",4745.44939284546,1.65884842427508,0.233513102915317,7.10387727097548,1.21304588163251e-12,6.40076100939614e-11
"ENSMUSG00000042010",689.593010725971,1.80566712899465,0.254399492256766,7.09776231460472,1.26792997299899e-12,6.66898758641612e-11
"ENSMUSG00000029154",323.193020432696,1.87643603770399,0.264596399332474,7.09169150615003,1.32482581939e-12,6.92400236971986e-11
"ENSMUSG00000066363",212.287263609639,5.27940423187929,0.745475513582567,7.08192842781355,1.42162081036342e-12,7.40637449399145e-11
"ENSMUSG00000022122",691.327031487908,1.26222276755267,0.178291687478604,7.07953794931771,1.44635889074433e-12,7.51148467455011e-11
"ENSMUSG00000112023",650.144442430463,2.68584394561885,0.379446657811139,7.07831757199367,1.4591504277844e-12,7.55408600396687e-11
"ENSMUSG00000028539",88.845854241545,2.04079025772243,0.288548224732136,7.07261415181789,1.52041818396465e-12,7.8377575517574e-11
"ENSMUSG00000040430",391.200399476536,1.10401600522566,0.156103436452624,7.07233633233131,1.5234662069868e-12,7.8377575517574e-11
"ENSMUSG00000120115",137.950141516892,3.10629473104728,0.439869466137007,7.06185577809523,1.64293461778034e-12,8.42605377337002e-11
"ENSMUSG00000029321",101.270729246257,2.28116680647252,0.32340243650732,7.05364755784974,1.74287497753873e-12,8.88326648768425e-11
"ENSMUSG00000042190",326.450701296802,1.75044067714107,0.248316357582606,7.04923628141877,1.79902442172766e-12,9.14115402929091e-11
"ENSMUSG00000079018",2536.00244293869,3.21348877881701,0.455920754215729,7.04834940963552,1.81052544729448e-12,9.16430618887002e-11
"ENSMUSG00000009292",222.295429391559,2.44104766560383,0.346344784675172,7.04802778506749,1.81471409680594e-12,9.16430618887002e-11
"ENSMUSG00000024677",508.44756294376,2.5835141101161,0.366920368533239,7.04107575287704,1.90761254003122e-12,9.57470281906523e-11
"ENSMUSG00000030707",1225.79678699103,2.39725463367927,0.340606278558919,7.0381986022744,1.94740992259954e-12,9.74474454582254e-11
"ENSMUSG00000020077",830.794282217781,2.82625851416345,0.401626990573706,7.03702335872961,1.96389942232239e-12,9.76787800292854e-11
"ENSMUSG00000037035",147.90663026076,2.3716764002126,0.337022210138879,7.03715164420556,1.9620928481538e-12,9.76787800292854e-11
"ENSMUSG00000058427",119.063212783961,5.83096496601283,0.828828899816269,7.03518538905366,1.98996239761724e-12,9.86769606987129e-11
"ENSMUSG00000026928",72.7288054728216,2.61662342225639,0.372257656736341,7.02906541989456,2.07921482149259e-12,1.0279313395265e-10
"ENSMUSG00000036362",149.911943886441,2.14081801617699,0.30494005583449,7.02045525084755,2.2114648343946e-12,1.09004028648618e-10
"ENSMUSG00000043740",55.3705696651956,5.1264205329437,0.73119418919478,7.01102471641509,2.3657893228057e-12,1.15761735872048e-10
"ENSMUSG00000022912",1417.21056514387,1.11911525091171,0.159657280346697,7.0094846190637,2.39197584602834e-12,1.16506208145457e-10
"ENSMUSG00000030142",114.996716378355,8.59833262118672,1.22688254724947,7.00827690512283,2.41270947949644e-12,1.17169428203392e-10
"ENSMUSG00000072571",233.91688702987,1.45665024253398,0.208036191963952,7.00190783527891,2.52500173451492e-12,1.2226206928035e-10
"ENSMUSG00000030220",692.765921177036,2.25613993355347,0.322743440866236,6.99050591856507,2.73896741051589e-12,1.3223349114171e-10
"ENSMUSG00000089704",1993.54039822331,1.06447932920199,0.152407364482008,6.98443498986985,2.86004639802254e-12,1.37675274417091e-10
"ENSMUSG00000027533",393.944280481966,2.66799635351956,0.382650037274784,6.97241890402234,3.11537251435632e-12,1.49094121232117e-10
"ENSMUSG00000024451",355.630510161894,1.06881351000095,0.153310365180057,6.97156717842052,3.13429586893624e-12,1.49564964899412e-10
"ENSMUSG00000022564",1437.29333718679,1.10831774814852,0.159222254351757,6.96082185659802,3.38293333020221e-12,1.6049922598017e-10
"ENSMUSG00000022534",121.386528298573,3.21709002177284,0.462254812127538,6.95955983014241,3.41337533376504e-12,1.61015467391902e-10
"ENSMUSG00000026009",99.2100917243161,3.74781946601509,0.539146756386849,6.95139017645495,3.61703937442061e-12,1.69650482111358e-10
"ENSMUSG00000067235",126.110959980974,2.3985232272939,0.345318596605844,6.9458269866411,3.76249655877646e-12,1.75971536497548e-10
"ENSMUSG00000038608",735.610495561047,1.59197566112894,0.229257559128119,6.94404872486353,3.81018988297256e-12,1.77697325901919e-10
"ENSMUSG00000044674",2111.76528133308,1.20220019002603,0.173236223179902,6.93965827676568,3.93049533531325e-12,1.82790239280401e-10
"ENSMUSG00000047810",356.906984881364,2.48151470298887,0.357928744226161,6.93298524641793,4.12051194072918e-12,1.90550528315237e-10
"ENSMUSG00000027840",469.011694613059,1.20261986970741,0.173563829965542,6.9289774830745,4.23893260312039e-12,1.95477723936053e-10
"ENSMUSG00000089929",190.401017448593,2.84677087005254,0.411498011544788,6.9180671356481,4.57847322808167e-12,2.08796135052378e-10
"ENSMUSG00000070691",175.838574887067,2.22347755848601,0.321465840665727,6.91668375676057,4.62338594323657e-12,2.10261886142275e-10
"ENSMUSG00000041481",712.780109025584,3.98555864082796,0.577019908129291,6.90714234409903,4.94513687058123e-12,2.23658759066975e-10
"ENSMUSG00000095609",75.7465575261923,3.12586409445063,0.454260302545107,6.88121783245685,5.93430245063332e-12,2.66842346131575e-10
"ENSMUSG00000019122",682.659275224961,2.2250436376388,0.323377509772796,6.88063817178289,5.95850197395291e-12,2.66842346131575e-10
"ENSMUSG00000055172",2700.08956541179,1.92513082613696,0.2801938012209,6.87071169222341,6.38823869593049e-12,2.85012394718438e-10
"ENSMUSG00000032496",951.940415996904,8.76279647524029,1.27637618055969,6.86537136050113,6.63185030566251e-12,2.95081490762492e-10
"ENSMUSG00000059173",460.319474649908,1.49023399370674,0.217344667545485,6.85654730128067,7.05447297945373e-12,3.13039861619263e-10
"ENSMUSG00000028527",553.558110072213,3.32858510453463,0.485964298398074,6.84944370503538,7.41377161180165e-12,3.28099252809383e-10
"ENSMUSG00000045382",210.425757414873,1.99194183482426,0.291803064803974,6.82632252736069,8.71189501003094e-12,3.83486437299838e-10
"ENSMUSG00000036943",1263.4560108543,1.40040760878528,0.205317945743635,6.82067806451688,9.06117963568853e-12,3.96739894527501e-10
"ENSMUSG00000027398",519.945213426602,5.59920537458663,0.821268679045075,6.8177510204055,9.24767298848235e-12,4.03831406921446e-10
"ENSMUSG00000028262",494.05212299333,3.1968519601268,0.46931239628259,6.81177822160457,9.63996422558144e-12,4.19848494830019e-10
"ENSMUSG00000054555",158.113979438616,3.54904785503425,0.521132539521225,6.81025955181159,9.74228163137964e-12,4.23185178093412e-10
"ENSMUSG00000027360",114.392868499649,4.73398586330668,0.695209812728947,6.80943475858618,9.79829550206609e-12,4.24498260132932e-10
"ENSMUSG00000073489",444.429212713397,3.0714816173333,0.451299655752551,6.80585854250551,1.00448375966132e-11,4.34037168905624e-10
"ENSMUSG00000073411",22374.9134079929,1.50373611504125,0.220995008356145,6.80438950285205,1.01478640975552e-11,4.37341064497518e-10
"ENSMUSG00000030249",2328.07146987622,1.5489915306514,0.227783376056798,6.80028348629425,1.04413483618286e-11,4.48814407521628e-10
"ENSMUSG00000029082",160.265743168121,3.19004050422598,0.469495305166453,6.79461640856025,1.08601096143383e-11,4.65598918179301e-10
"ENSMUSG00000005413",399.834845292692,2.16109862196307,0.318389393376816,6.78759615401318,1.14017268957662e-11,4.87549688012983e-10
"ENSMUSG00000022876",143.827760632786,2.98646212117506,0.440124076187105,6.78550045943284,1.15684782972117e-11,4.93398596391182e-10
"ENSMUSG00000008496",206.414713059387,1.76786790024888,0.260557026052506,6.78495578120633,1.16122072286154e-11,4.93983895619368e-10
"ENSMUSG00000089942",75.038874585491,2.7444179330857,0.405342591259846,6.7706132843227,1.28237626148276e-11,5.44117535896668e-10
"ENSMUSG00000026073",113.714312539654,5.46422927278529,0.807208389856691,6.76929197150117,1.29414144291731e-11,5.47697958219733e-10
"ENSMUSG00000022220",189.902821460551,1.59074194820495,0.235131264518968,6.76533574324664,1.33000410040507e-11,5.61432243717145e-10
"ENSMUSG00000021217",305.403282918068,1.00204451135598,0.14815605833799,6.7634393260518,1.34753821584197e-11,5.67379070266147e-10
"ENSMUSG00000022822",744.145511038029,1.19395717601291,0.176684160876724,6.75757900475279,1.40316534316802e-11,5.89293649096305e-10
"ENSMUSG00000030745",160.274062953443,2.60200879379636,0.385978941494475,6.74132320204211,1.5695063641177e-11,6.55806682042379e-10
"ENSMUSG00000123342",2103.87512187501,1.65688597916347,0.245845407401724,6.73954415774801,1.58884304275931e-11,6.62205645897382e-10
"ENSMUSG00000035948",99.2504927412785,2.00015257401278,0.296811698289992,6.73879293011752,1.59707812057512e-11,6.63956997450206e-10
"ENSMUSG00000027322",351.693649893907,2.62451256363276,0.389546658150631,6.73735099177234,1.61300216066908e-11,6.68888024460834e-10
"ENSMUSG00000015134",1428.84407297168,2.85872425555858,0.424371785150868,6.73636739196099,1.62395363855126e-11,6.71737405815815e-10
"ENSMUSG00000030077",810.341140889911,2.19950454876908,0.32675733789591,6.73130881446263,1.68143665094682e-11,6.90311510836347e-10
"ENSMUSG00000090231",3235.4840299648,1.37265756579968,0.203952766548311,6.73027186162015,1.69346376759513e-11,6.93519751391012e-10
"ENSMUSG00000057191",124.772126659775,2.9879722529694,0.443988821696966,6.72983666919608,1.69853641484136e-11,6.93871091750204e-10
"ENSMUSG00000021728",403.081467907431,2.85339089434478,0.424214552655027,6.72629186454423,1.7404129860368e-11,7.09218291809997e-10
"ENSMUSG00000033220",502.585581423747,2.52741406948246,0.376483650546182,6.71321069538032,1.90387891174071e-11,7.73915025283635e-10
"ENSMUSG00000037405",735.839813939457,2.24245227638756,0.334138517218057,6.71114571004139,1.93102159485515e-11,7.8301498808129e-10
"ENSMUSG00000047517",145843.140592166,2.14112652487062,0.319071151667223,6.71049862603598,1.93960472957272e-11,7.84562964691788e-10
"ENSMUSG00000022971",559.231504411628,1.7286524321941,0.257895036207469,6.70293022159391,2.04281028929629e-11,8.24283965506983e-10
"ENSMUSG00000031342",742.927359130862,1.7979894991189,0.268413690948645,6.69857596594397,2.10460309935628e-11,8.47141340457271e-10
"ENSMUSG00000127564",147.313201732527,3.91189440637192,0.584107865403155,6.69721234394252,2.12432834675729e-11,8.5299555055281e-10
"ENSMUSG00000129327",159.739346133731,4.18520260971819,0.625909128969928,6.68659780790523,2.28418504971796e-11,9.11312551903815e-10
"ENSMUSG00000043263",282.174808338402,3.12005175096336,0.466621616660335,6.68647066394809,2.28616949484466e-11,9.11312551903815e-10
"ENSMUSG00000068696",57.1817661434793,3.14254759174706,0.470076247449854,6.68518694317201,2.30630041588419e-11,9.17116515620807e-10
"ENSMUSG00000087107",202.199497484628,2.3541384261274,0.352264646944846,6.68286882190588,2.34309303070379e-11,9.29502182276542e-10
